Pair_ID,num_nodes,num_edges,density,is_connected,avg_clustering,transitivity,assortativity,max_degree,min_degree,avg_degree,avg_betweenness,avg_closeness,diameter,radius,avg_is_ligand,num_unique_residues,residue_ALA_count,residue_ARG_count,residue_ASN_count,residue_ASP_count,residue_CYS_count,residue_GLN_count,residue_GLU_count,residue_GLY_count,residue_HIS_count,residue_ILE_count,residue_LEU_count,residue_LYS_count,residue_MET_count,residue_PHE_count,residue_PRO_count,residue_SER_count,residue_THR_count,residue_TRP_count,residue_TYR_count,residue_VAL_count,node_type_1_count,node_type_2_count,node_type_4_count,node_type_5_count,node_type_6_count,node_type_7_count,node_type_8_count,node_type_10_count,node_type_16_count,node_type_17_count,node_type_32_count,node_type_33_count,node_type_34_count,node_type_36_count,node_type_38_count,node_type_39_count,avg_edge_distance,min_edge_distance,max_edge_distance,edge_type_128_count,edge_type_256_count,edge_type_384_count,edge_type_512_count,edge_type_1024_count,edge_type_1152_count,edge_type_1536_count,edge_type_1664_count,edge_type_2048_count,edge_type_2560_count,Label_gt_0,Label_gt_1pct,Label_gt_2pct,Label_gt_3pct,Label_gt_4pct,Label_gt_5pct,Label_gt_6pct,Label_gt_7pct,Label_gt_8pct,Label_gt_9pct,Label_gt_10pct,Label
3157,5,4,0.4,1,0.0,0.0,-0.6666666666666666,3,1,1.6,0.26666666666666666,0.5822222222222223,3,2,0.4,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,5.632367510976686,5.284781967177591,5.977942245532439,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3158,7,9,0.42857142857142855,1,0.0,0.0,-0.666666666666667,4,1,2.5714285714285716,0.14285714285714285,0.6045145330859617,3,2,0.5714285714285714,3,0,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,4.586927050713855,2.7902289173675596,5.764357843025866,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3161,5,4,0.4,1,0.0,0.0,-0.6666666666666666,3,1,1.6,0.26666666666666666,0.5822222222222222,3,2,0.6,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,5.59889066375548,5.2110699071805255,5.985216852624005,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3162,7,9,0.42857142857142855,1,0.0,0.0,-0.666666666666667,4,1,2.5714285714285716,0.14285714285714285,0.6045145330859617,3,2,0.42857142857142855,3,0,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,4.662774815537191,2.97912763018322,5.833088750686323,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3165,5,5,0.5,1,0.0,0.0,-0.6666666666666623,3,1,2.0,0.19999999999999998,0.6409523809523809,3,2,0.4,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,4.451426791867524,3.121668565126606,5.59682714934091,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3166,8,7,0.25,1,0.0,0.0,-0.7385620915032687,5,1,1.75,0.17261904761904762,0.5130421865715984,3,2,0.625,3,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,0,0,3.399792569728381,2.682270333581349,4.409474395179366,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
3169,13,21,0.2692307692307692,1,0.0,0.0,-0.5744336569579287,7,1,3.230769230769231,0.09557109557109557,0.5032159033605369,4,3,0.38461538461538464,3,0,8,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,7,0,0,1,0,0,4.597650658704456,2.782534314760099,5.7746329999843145,0,0,0,1,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0
3170,6,8,0.5333333333333333,1,0.0,0.0,-1.0,4,2,2.6666666666666665,0.11666666666666668,0.6944444444444445,2,2,0.3333333333333333,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,4.307116792866875,2.774953322257598,5.516960502573939,0,0,0,0,0,0,0,0,7,1,1,1,1,0,0,0,0,0,0,0,0,0
3181,8,7,0.25,1,0.0,0.0,-0.7385620915032687,5,1,1.75,0.17261904761904762,0.5130421865715983,3,2,0.375,3,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,0,0,3.350186066276816,2.7150119212964117,4.4320285348412884,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
3187,6,8,0.5333333333333333,1,0.0,0.0,-1.0,4,2,2.6666666666666665,0.1166666666666667,0.6944444444444445,2,2,0.6666666666666666,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,3.9533345981869705,3.1480796917786122,5.209033758404539,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0
3189,6,5,0.3333333333333333,1,0.0,0.0,-0.6666666666666677,3,1,1.6666666666666667,0.23333333333333336,0.5411255411255411,3,2,0.5,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,1,0,0,3.4495014106195354,2.789018726575905,4.652243249551788,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
3192,9,11,0.3055555555555556,1,0.0,0.0,-0.8470764617691152,7,1,2.4444444444444446,0.1111111111111111,0.5786596119929452,3,2,0.2222222222222222,2,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,4.636341929764593,3.4296144839359934,5.825348463153401,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
3205,11,10,0.18181818181818182,1,0.0,0.0,-0.6531165311653114,5,1,1.8181818181818181,0.14747474747474748,0.4471629787612193,4,2,0.45454545454545453,4,0,2,0,0,0,0,6,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,3,2,1,0,0,2,0,0,3.8349664374150327,2.695831806611582,5.956916481562864,0,0,0,3,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
3207,7,9,0.42857142857142855,1,0.0,0.0,-0.666666666666667,4,1,2.5714285714285716,0.14285714285714285,0.6045145330859617,3,2,0.5714285714285714,2,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4.1272379373639305,3.3884297667516194,5.732008505673047,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
3212,6,8,0.5333333333333333,1,0.0,0.0,-1.0,4,2,2.6666666666666665,0.1166666666666667,0.6944444444444445,2,2,0.6666666666666666,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,4.064694855849502,3.244741818742976,5.2651103455025074,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0
3213,7,6,0.2857142857142857,1,0.0,0.0,-0.7760000000000005,5,1,1.7142857142857142,0.18095238095238095,0.5510204081632654,3,2,0.7142857142857143,3,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,1,0,0,4.132160717540251,2.7684912445668286,5.770314728668815,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
3216,6,8,0.5333333333333333,1,0.0,0.0,-1.0,4,2,2.6666666666666665,0.1166666666666667,0.6944444444444445,2,2,0.3333333333333333,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,3.8213453532630517,2.9940205484326774,4.99988412780454,0,0,0,0,0,0,0,0,7,1,1,1,1,0,0,0,0,0,0,0,0,0
3220,6,8,0.5333333333333333,1,0.0,0.0,-1.0,4,2,2.6666666666666665,0.1166666666666667,0.6944444444444445,2,2,0.3333333333333333,2,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,3.708061827035727,2.8837757971358715,4.413416777168535,0,0,0,0,0,0,0,0,7,1,1,1,1,0,0,0,0,0,0,0,0,0
3226,8,7,0.25,1,0.0,0.0,-0.7385620915032687,5,1,1.75,0.17261904761904762,0.5130421865715984,3,2,0.375,3,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,3,2,0,0,0,1,0,0,3.57392414854626,2.7462609480259266,4.807617811564404,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
3228,8,12,0.42857142857142855,1,0.0,0.0,-0.4347826086956509,4,1,3.0,0.11904761904761904,0.5984375,3,2,0.5,2,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4.688290302015804,3.637524248019677,5.854660229031325,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
3233,6,8,0.5333333333333333,1,0.0,0.0,-1.0,4,2,2.6666666666666665,0.1166666666666667,0.6944444444444445,2,2,0.6666666666666666,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,4.028371985276209,2.758472579978672,5.276198016506697,0,0,0,0,0,0,0,0,7,1,1,1,1,0,0,0,0,0,0,0,0,0
3234,4,3,0.5,1,0.0,0.0,-1.0,3,1,1.5,0.25,0.7,2,1,0.75,3,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,3.5909949884000874,2.717936890157924,4.6221493754991485,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3235,6,6,0.4,1,0.0,0.0,-0.5000000000000007,3,1,2.0,0.20000000000000004,0.5747955747955747,3,2,0.5,2,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,4.831958267279935,3.1447933852065217,5.41735648098207,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3238,5,5,0.5,1,0.0,0.0,-0.6666666666666623,3,1,2.0,0.19999999999999998,0.6409523809523809,3,2,0.6,2,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,4.712919369152497,2.7056997532321194,5.905740096435528,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3240,5,5,0.5,1,0.0,0.0,-0.6666666666666623,3,1,2.0,0.19999999999999998,0.6409523809523809,3,2,0.4,2,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,4.4787031286615795,2.9527575601609213,5.764110255434432,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3241,6,6,0.4,1,0.0,0.0,-0.5000000000000007,3,1,2.0,0.20000000000000004,0.5747955747955747,3,2,0.5,2,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,5.076866739999463,4.303417518983659,5.997028412715823,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3244,8,15,0.5357142857142857,1,0.0,0.0,-1.0,5,3,3.75,0.07738095238095237,0.6893939393939394,2,2,0.625,2,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,5.410991985958993,4.663244173790253,5.977705493869508,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
3247,12,21,0.3181818181818182,1,0.0,0.0,-0.6024096385542186,6,2,3.5,0.09090909090909088,0.5416666666666666,3,2,0.5,2,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,4.351951407160351,3.0654442937048856,5.537986252783167,0,0,0,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
3249,6,5,0.3333333333333333,1,0.0,0.0,-1.0,5,1,1.6666666666666667,0.16666666666666666,0.6296296296296297,2,1,0.8333333333333334,3,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,4.386339759130046,2.957706931642861,5.629601424457995,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3250,8,16,0.5714285714285714,1,0.0,0.0,,4,4,4.0,0.07142857142857142,0.7,2,2,0.5,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4.492663819642752,3.5714091610925935,5.561574639654772,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3258,10,12,0.26666666666666666,1,0.0,0.0,-0.619469026548672,6,1,2.4,0.14444444444444443,0.4838831201893015,4,2,0.3,4,0,5,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,4.852910322765664,3.2090147937934352,5.851085415471171,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
3259,14,22,0.24175824175824176,1,0.0,0.0,-0.48648648648648696,6,1,3.142857142857143,0.11263736263736265,0.43832082075254336,5,3,0.42857142857142855,4,0,8,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,5.001665535166886,3.1263561236123554,5.9234198913826,0,0,0,0,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
3260,4,3,0.5,1,0.0,0.0,-1.0,3,1,1.5,0.25,0.7000000000000001,2,1,0.25,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.295838227093236,3.0778662777837313,3.6495416848299422,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
3263,4,4,0.6666666666666666,1,0.0,0.0,,2,2,2.0,0.16666666666666666,0.75,2,2,0.5,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,3.382138593747495,2.5623689962375393,4.615921096234886,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
3269,9,9,0.25,1,0.0,0.0,-0.399999999999999,3,1,2.0,0.21428571428571427,0.41588546529723003,5,3,0.5555555555555556,4,0,3,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,5.148367843343139,4.4856097218836695,5.905066626725383,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3273,4,3,0.5,1,0.0,0.0,-0.4999999999999988,2,1,1.5,0.3333333333333333,0.625,3,2,0.5,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4.376292617874264,3.8934676725839403,4.909869500642273,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3277,4,3,0.5,1,0.0,0.0,-0.4999999999999988,2,1,1.5,0.3333333333333333,0.625,3,2,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.6038362556143135,3.3430323976537046,3.7588269532526857,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
3279,4,3,0.5,1,0.0,0.0,-1.0,3,1,1.5,0.25,0.7,2,1,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.6090584525524982,3.559715270955725,3.644586240253244,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
3285,4,3,0.5,1,0.0,0.0,-0.4999999999999988,2,1,1.5,0.3333333333333333,0.625,3,2,0.5,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,4.398264523102061,2.664077925864545,5.97784498275366,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
3293,11,18,0.32727272727272727,1,0.0,0.0,-0.14285714285714457,6,2,3.272727272727273,0.11111111111111112,0.5147275090984631,4,2,0.5454545454545454,4,0,4,0,1,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,4.7476252776051355,3.3668618734074665,5.725200769593926,0,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
3304,8,8,0.2857142857142857,1,0.0,0.0,-0.14285714285714285,3,1,2.0,0.23809523809523808,0.4300347222222222,5,3,0.5,3,0,2,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,2,0,0,4.526888178370079,2.870852287585064,5.935237735527876,0,0,0,0,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
3314,10,11,0.24444444444444444,1,0.0,0.0,-0.37499999999999983,4,1,2.2,0.18055555555555552,0.4273376623376624,5,3,0.6,4,0,4,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,5.117834365951702,3.3513235618774053,5.958203098633075,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
3339,12,19,0.2878787878787879,1,0.0,0.0,-0.13675213675213804,6,1,3.1666666666666665,0.11212121212121211,0.4901819381598793,4,2,0.5,4,0,4,0,2,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,4.626103877824749,3.1069019682971937,5.753045662707986,0,0,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
3341,4,3,0.5,1,0.0,0.0,-1.0,3,1,1.5,0.25,0.7000000000000001,2,1,0.75,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.686809879644811,3.6372610661664,3.7668868133902866,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
3351,5,5,0.5,1,0.0,0.0,-0.6666666666666623,3,1,2.0,0.19999999999999998,0.6409523809523809,3,2,0.6,2,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,3.989313242385056,2.762759407238276,5.908636896236415,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
3366,4,3,0.5,1,0.0,0.0,-0.4999999999999988,2,1,1.5,0.3333333333333333,0.625,3,2,0.5,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,5.630559198582486,5.530099584788664,5.740058045150288,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0
3370,6,7,0.4666666666666667,1,0.0,0.0,-0.8666666666666683,4,1,2.3333333333333335,0.15,0.638888888888889,3,2,0.6666666666666666,2,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,5.057043985206952,3.5830286036635557,5.728285053579356,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0
3393,12,19,0.2878787878787879,1,0.0,0.0,-0.09306260575296021,6,1,3.1666666666666665,0.11212121212121212,0.4871661324786325,4,2,0.5,4,0,4,0,2,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,4.69874871329017,3.3816203818154422,5.729696359761468,0,0,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
3399,4,3,0.5,1,0.0,0.0,-0.4999999999999988,2,1,1.5,0.3333333333333333,0.625,3,2,0.5,3,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.676881990390548,3.5639716672299904,3.761908992950648,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
3406,5,4,0.4,1,0.0,0.0,-0.6666666666666666,3,1,1.6,0.26666666666666666,0.5822222222222223,3,2,0.4,3,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,5.291589812038561,4.926895762448664,5.731980807205726,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3408,4,4,0.6666666666666666,1,0.0,0.0,,2,2,2.0,0.16666666666666666,0.75,2,2,0.5,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4.109513708527492,2.858753892931201,4.997179869230333,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3419,7,8,0.38095238095238093,1,0.0,0.0,-0.6,4,1,2.2857142857142856,0.1619047619047619,0.5710979496693782,3,2,0.5714285714285714,2,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5.223021990476058,4.022060515583658,5.868770053734152,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,6,8,0.5333333333333333,1,0.0,0.0,-1.0,4,2,2.6666666666666665,0.1166666666666667,0.6944444444444445,2,2,0.6666666666666666,2,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,4.0214044525886266,2.994310783273422,5.145349373248388,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3433,8,9,0.32142857142857145,1,0.0,0.0,-0.3750000000000011,4,1,2.25,0.16666666666666663,0.5163194444444446,4,2,0.5,2,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5.169502894568608,4.026520695087646,5.946783803574697,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3437,5,4,0.4,1,0.0,0.0,-0.6666666666666666,3,1,1.6,0.26666666666666666,0.5822222222222223,3,2,0.6,3,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3.5267267597566763,3.338870996362001,3.7212770739015135,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
3448,6,8,0.5333333333333333,1,0.0,0.0,-1.0,4,2,2.6666666666666665,0.1166666666666667,0.6944444444444445,2,2,0.3333333333333333,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,4.2839773822244975,2.3838128749707987,5.688414333083722,0,0,0,0,0,0,0,0,7,1,1,1,1,0,0,0,0,0,0,0,0,0
3451,6,5,0.3333333333333333,1,0.0,0.0,-1.0,5,1,1.6666666666666667,0.16666666666666666,0.6296296296296297,2,1,0.16666666666666666,2,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,4.414632283756488,2.664466076277774,5.309169668111156,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3452,6,8,0.5333333333333333,1,0.0,0.0,-1.0,4,2,2.6666666666666665,0.11666666666666668,0.6944444444444445,2,2,0.6666666666666666,2,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3.74820606858927,3.214861217753317,4.426905714056001,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3453,4,3,0.5,1,0.0,0.0,-0.4999999999999988,2,1,1.5,0.3333333333333333,0.625,3,2,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.187613033555196,2.2408943888390707,3.7639169316540753,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
3456,10,11,0.24444444444444444,1,0.0,0.0,0.15384615384615527,3,1,2.2,0.2611111111111111,0.33746651674418243,7,4,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2.991733972413574,2.148255826862556,3.7927563984673505,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3468,8,12,0.42857142857142855,1,0.0,0.0,-0.4347826086956509,4,1,3.0,0.11904761904761904,0.5984375,3,2,0.5,3,0,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4.693851732023291,3.131300384699718,5.686919228278847,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
3471,5,4,0.4,1,0.0,0.0,-0.6666666666666666,3,1,1.6,0.26666666666666666,0.5822222222222222,3,2,0.4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3.4886057877379586,3.366353388609649,3.674920743630027,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
3472,5,5,0.5,1,0.0,0.0,-0.6666666666666623,3,1,2.0,0.19999999999999998,0.6409523809523809,3,2,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,3.355500496835117,3.0343000771120296,3.782459360593543,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
